0.03401295840740204,0.09883115440607071,0.03755771368741989,
0.0017086314037442207,0.05138194561004639,-0.004962974227964878,
-0.11569434404373169,-0.1017633005976677,-0.13803806900978088,

0.1615598350763321,0.24075055122375488,0.16659533977508545,
0.15641425549983978,0.22031140327453613,0.1511881798505783,
-0.08993653953075409,-0.06674383580684662,-0.10984963923692703,

0.012903021648526192,0.07595883309841156,0.015627950429916382,
5.4455522331409156e-05,0.04867975786328316,-0.00796697661280632,
-0.1253398060798645,-0.11207631230354309,-0.1491330862045288,

